# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/MF_RECOGNITION_SENTENCE_MAP.tsv and regenerate.
key	line	section	env	label	status	decls	sentence
7a1667aafe7e	377	HNN extensions with a corona conjugator	lemma	lem:rf-regular	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.residuallyFinite_isRegularlyRealized	Every countable residually finite group admits a tracial MF realization.
2164704a2652	382	HNN extensions with a corona conjugator	proof	lem:rf-regular	formalized	GroupApproximation.Manuscript.MFRecognition.Sentences.exists_antitone_finiteIndexNormal_trivialIntersection GroupApproximation.Manuscript.MFRecognition.Sentences.rfLambda	Choose finite-index normal subgroups $N_1\ge N_2\ge\cdots$ with trivial intersection, and let $\lambda_k$ be the left regular representation of $G/N_k$, of dimension $d_k$.
11ef4e40cdb1	382	HNN extensions with a corona conjugator	proof	lem:rf-regular	formalized	GroupApproximation.Manuscript.MFRecognition.Sentences.rho_isMonoidHom GroupApproximation.Manuscript.MFRecognition.Sentences.tau_vanishes_off_identity	In the corona $\mathcal Q_{\mathbf d}$ the map $\rho(g)=[(\lambda_k(g))_k]$ is a homomorphism, and $\tau([(x_k)_k])=\lim_\omega\operatorname{tr}_{d_k}(x_k)$, for a free ultrafilter $\omega$, is a tracial state with $\tau(\rho(g))=0$ for $g\ne1$, since $g\notin N_k$ for all large $k$.
105f4a037a61	382	HNN extensions with a corona conjugator	proof	lem:rf-regular	formalized	GroupApproximation.Manuscript.MFRecognition.Sentences.literalTower_isRegularlyRealized	The $C^*$-algebra generated by $\rho(G)$ and the unit of the corona is separable and unital, and the triple with $\rho$ and $\tau$ is the required realization.
d2d6f8c60b94	393	HNN extensions with a corona conjugator		lem:rf-regular	definition	GroupApproximation.Manuscript.MFRecognition.Sentences.HNNPermanenceHypotheses	Let $G$ be a countable group, let $S\le G$ be a subgroup, and let $\theta\colon S\to G$ be an injective homomorphism.
e16e647b7b7d	393	HNN extensions with a corona conjugator		lem:rf-regular	definition	GroupApproximation.Manuscript.MFRecognition.Sentences.HNNPermanenceHypotheses.R	The HNN extension
1127a37962dc	398	HNN extensions with a corona conjugator		lem:rf-regular	formalized	GroupApproximation.Manuscript.MFRecognition.Sentences.HNNPermanenceHypotheses.R_contains_G	contains $G$ by Britton's lemma~\cite{Britton}.
5efaa70637af	402	HNN extensions with a corona conjugator	theorem	thm:hnn-permanence	structural		In the situation of~\eqref{eq:hnn}, suppose that $G$ admits a tracial MF realization $(A,\rho,\tau)$, and that for some norm matrix corona $\mathcal Q$ there are an injective $*$-homomorphism $\iota\colon A\to\mathcal Q$ and a unitary $W\in\mathcal Q$ with
4cc84f4eb84f	410	HNN extensions with a corona conjugator	theorem	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.manuscriptHNNPermanence	Then $R$ admits a tracial MF realization.
c4a2afe925bc	410	HNN extensions with a corona conjugator	theorem	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.manuscriptHNNPermanence_isOperatorMF	In particular, $R$ is MF\@.
e50e725402bb	414	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	definition		Write $D=C^*(\iota\rho(G))\subseteq\mathcal Q$, a separable $C^*$-algebra with unit $p=\iota(1)$, and let $B_0=C^*(\iota\rho(S))$ and $B_1=C^*(\iota\rho(\theta(S)))$, both containing $p$.
5f4b5a19f1c5	414	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.exists_edgeIsomorphism GroupApproximation.Manuscript.MFRecognition.HNNPermanence.edgeIsomorphism GroupApproximation.Manuscript.MFRecognition.HNNPermanence.edgeIsomorphism_conj GroupApproximation.Manuscript.MFRecognition.HNNPermanence.edgeIsomorphism_generator	Conjugation by $W$ restricts to a $*$-isomorphism $\Theta\colon B_0\to B_1$ carrying $\iota\rho(s)$ to $\iota\rho(\theta(s))$.
4fc48fc00cad	414	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	definition		Let $U$ be the quotient of the full unital free product $D*C(\mathbb T)$ by the closed ideal generated by the elements $ubu^*-\Theta(b)$, $b\in B_0$, where $u$ is the canonical unitary generator of $C(\mathbb T)$.
19154a5424fc	414	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	definition		We write $d$ and $u$ for the images of $d\in D$ and $u$ in $U$.
15484f411370	414	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.universalHNN_mappingProperty	By construction, $U$ has the following universal property: whenever $\pi\colon D\to E$ is a unital $*$-homomorphism into a unital $C^*$-algebra and $v\in\U(E)$ satisfies $v\pi(b)v^*=\pi(\Theta(b))$ for $b\in B_0$, there is a unique $*$-homomorphism $U\to E$ extending $\pi$ and sending $u$ to $v$.
fdc343298ab0	414	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.universalCStarHNN_mappingProperty	The algebra $U$ embeds in an amalgamated free product, which Shulman's criterion shows to be MF, and the copy of $R$ inside $U$ carries a tracial state.
2170c6e29c15	432	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	structural		\emph{Step 1: $U$ embeds in an amalgamated free product.} Let $C=B_0\oplus B_1$, $A_1=M_2(D)$, and $A_2=M_2(B_0)$, with the unital inclusions
ce5f1d31a90e	440	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	definition		and let $P=A_1*_CA_2$ be the full amalgamated free product, in which $A_1$ and $A_2$ embed~\cite[Section~2.1]{Shulman}.
ba320b51afaa	440	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.UniversalHNNIsMFStatement GroupApproximation.Manuscript.MFRecognition.HNNPermanence.HNNInputs	Ueda proved that the universal HNN extension is a full corner of this amalgamated free product~\cite[Proposition~2.4]{Ueda}: for the projection $e=\iota_A(1_D,0)=\iota_B(1_D,0)$ there is an isomorphism of $U$ onto $ePe$ carrying $d\in D$ to $\operatorname{diag}(d,0)$ and the unitary $u$ to the partial isometry $e_{12}f_{21}$ built from the matrix units $e_{ij}$ of $A_1$ and $f_{ij}$ of $A_2$.
3da290f7d363	440	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.universalHNN_embeds_amalgam	In particular $U$ embeds in $P$.
bafb68a6bf5a	450	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.ShulmanTheorem16Statement GroupApproximation.Manuscript.MFRecognition.HNNPermanence.amalgam_isMFAlgebra	\emph{Step 2: $P$ is MF.} By Shulman's amalgamated-free-product criterion~\cite[Theorem~16]{Shulman}, the full amalgamated free product $A_1*_CA_2$ of separable $C^*$-algebras is MF as soon as there are injective $*$-homomorphisms $\varphi_A$ and $\varphi_B$ of $A_1$ and $A_2$ into one norm matrix corona with $\varphi_A\circ\iota_A=\varphi_B\circ\iota_B$.
e07b04fe1c1e	450	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	definition		Identify $M_2(\mathcal Q)$ with the norm matrix corona of the doubled dimension sequence, and let $\varphi_A\colon M_2(D)\to M_2(\mathcal Q)$ be the entrywise inclusion and $\varphi_B\colon M_2(B_0)\to M_2(\mathcal Q)$ the entrywise inclusion followed by conjugation by $\operatorname{diag}(1,W)$.
4fc93541f37c	450	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.coronaFactorLeft_injective GroupApproximation.Manuscript.MFRecognition.HNNPermanence.coronaFactorRight_injective GroupApproximation.Manuscript.MFRecognition.HNNPermanence.coronaFactor_compatible_apply	Both are injective, and on $C$,
5dd2581c83f9	468	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	structural		because $\Theta$ is conjugation by $W$.
065950f6174a	468	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.amalgam_isMFAlgebra GroupApproximation.Manuscript.MFRecognition.HNNPermanence.corner_isMFAlgebra GroupApproximation.Manuscript.MFRecognition.HNNPermanence.universalHNN_isMFAlgebra	So $P$ is MF, as is its $C^*$-subalgebra $ePe\cong U$.
e0df94eae135	471	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.baseTrace GroupApproximation.Manuscript.MFRecognition.HNNPermanence.baseTrace_regular	\emph{Step 3: the tracial state.} The functional $T=\tau\circ\iota^{-1}$ is a tracial state on $\iota(A)\supseteq D$ with $T(\iota\rho(g))=0$ for $g\ne1$.
601ed9f89a31	471	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.regularCharacterGNS_orbit_orthonormal	In the GNS representation of $D$ for $T$, the vectors $\xi_g=\iota\rho(g)\xi_T$, $g\in G$, are orthonormal, because $\langle\xi_g,\xi_h\rangle=T(\iota\rho(h^{-1}g))$.
909e382a20f9	471	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.regularCharacterGNS_orbit_orthonormal GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.regularCharacterGNS_left_translation	Their closed span is invariant under $D$, and on it $\iota\rho(g)$ acts as the left regular representation $\lambda_G(g)$ of $G$.
8c8cc05c2508	471	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.reducedFactorisation	So there is a $*$-homomorphism $\pi\colon D\to C^*_{\mathrm r}(G)$ with $\pi(\iota\rho(g))=\lambda_G(g)$.
6c1a7ad0a614	471	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.reducedSubgroupHom GroupApproximation.Manuscript.MFRecognition.HNNPermanence.reducedSubgroupHom_apply	Since $G\le R$, the space $\ell^2(R)$ is a direct sum of copies of $\ell^2(G)$ indexed by the right cosets of $G$, so $\lambda_R|_G$ is a multiple of $\lambda_G$ and the assignment $\lambda_G(g)\mapsto\lambda_R(g)$ extends to a $*$-homomorphism $C^*_{\mathrm r}(G)\to C^*_{\mathrm r}(R)$.
efcb37b1360f	471	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.sigmaZero GroupApproximation.Manuscript.MFRecognition.HNNPermanence.sigmaZero_apply	Composing, we obtain $\sigma_0\colon D\to C^*_{\mathrm r}(R)$ with $\sigma_0(\iota\rho(g))=\lambda_R(g)$.
5e10658cb527	471	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.sigmaZero_covariance_generator GroupApproximation.Manuscript.MFRecognition.HNNPermanence.sigmaZero_covariance GroupApproximation.Manuscript.MFRecognition.HNNPermanence.edgeDensity_proved GroupApproximation.Manuscript.MFRecognition.HNNPermanence.starAlgHom_ext_groupGeneratedCStar	The pair $(\sigma_0,\lambda_R(t))$ satisfies the covariance relation $\lambda_R(t)\sigma_0(b)\lambda_R(t)^*=\sigma_0(\Theta(b))$ for $b\in B_0$: on the generators $\iota\rho(s)$ both sides equal $\lambda_R(\theta(s))$, because $tst^{-1}=\theta(s)$ in $R$, and two $*$-homomorphisms that agree on generators agree on $B_0$.
1a354a191c9a	471	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.sigma GroupApproximation.Manuscript.MFRecognition.HNNPermanence.sigma_base GroupApproximation.Manuscript.MFRecognition.HNNPermanence.sigma_stable	The universal property of $U$ gives $\sigma\colon U\to C^*_{\mathrm r}(R)$ with $\sigma(\iota\rho(g))=\lambda_R(g)$ and $\sigma(u)=\lambda_R(t)$.
81664733eb86	496	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	definition		Define $j\colon R\to\U(U)$ by $j(g)=\iota\rho(g)$ for $g\in G$ and $j(t)=u$.
62f684dc2b6c	496	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.universalBaseUnitary_covariance GroupApproximation.Manuscript.MFRecognition.HNNPermanence.groupLift GroupApproximation.Manuscript.MFRecognition.HNNPermanence.groupLiftEval_eq_regular GroupApproximation.Manuscript.MFRecognition.HNNPermanence.groupLift_injective	The defining relations of~\eqref{eq:hnn} hold in $U$, since $u\,\iota\rho(s)\,u^*=\Theta(\iota\rho(s))=\iota\rho(\theta(s))$, so $j$ is a homomorphism, and $\sigma\circ j=\lambda_R$ is injective, so $j$ is injective.
a4a7ba3358d8	496	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.universalCStarHNN_groupLift_injective	Let $A'=C^*(j(R))\subseteq U$, a separable unital MF $C^*$-algebra, and let $\tau'=\tau_R\circ\sigma|_{A'}$, where $\tau_R$ is the canonical trace $x\mapsto\langle x\delta_1,\delta_1\rangle$ of $C^*_{\mathrm r}(R)$.
e7ea98e2de3a	496	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.universalTrace GroupApproximation.Manuscript.MFRecognition.HNNPermanence.universalTrace_regular	Then $\tau'$ is a tracial state on $A'$ with $\tau'(j(r))=\tau_R(\lambda_R(r))=0$ for $r\ne1$.
6ad62a848f9d	496	HNN extensions with a corona conjugator	proof	thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.hnnRegularRealization	So $(A',j,\tau')$ is a tracial MF realization of $R$.
38a1ab42fa08	509	HNN extensions with a corona conjugator		thm:hnn-permanence	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.groupLiftEval_eq_regular GroupApproximation.Manuscript.MFRecognition.HNNPermanence.groupLift_injective	Injectivity of $j$ comes from $\sigma\circ j=\lambda_R$; the covariant pair $(\iota\rho,W)$ need not be faithful on $R$, and in Section~\ref{sec:compiler} it is not.
b5552d5b5250	514	HNN extensions with a corona conjugator	corollary	cor:central-hnn	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.manuscriptCentralHNN	If $G$ admits a tracial MF realization and $S\le G$ is any subgroup, then $\langle G,t\mid[t,s]=1\ (s\in S)\rangle$ admits a tracial MF realization.
0a988b2a126f	519	HNN extensions with a corona conjugator	proof	cor:central-hnn	formalized	GroupApproximation.Manuscript.MFRecognition.HNNPermanence.manuscriptCentralHNN	Apply Theorem~\ref{thm:hnn-permanence} with $\theta$ the inclusion of $S$, with $\iota$ any injective $*$-homomorphism of $A$ into a norm matrix corona, and with $W=1$.
cee84062414f	524	HNN extensions with a corona conjugator		cor:central-hnn	structural		The positive branch of the reduction below produces tracial MF realizations inside norm reduced products.
1eea9a5ce3df	524	HNN extensions with a corona conjugator		cor:central-hnn	definition		For $C^*$-algebras $B_n$, $n\ge1$, write $\prod_nB_n/\bigoplus_nB_n$ for the quotient of the bounded sequences by the sequences with $\opnorm{x_n}\to0$; its norm is $\limsup_n\opnorm{x_n}$.
f3f8e0f334e7	531	HNN extensions with a corona conjugator	lemma	lem:reduced-products	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.reducedProduct_separableSubalgebra_isMF	If every $B_n$ is MF, then every separable $C^*$-subalgebra of $\prod_nB_n/\bigoplus_nB_n$ is MF\@.
9c7f74716a46	531	HNN extensions with a corona conjugator	lemma	lem:reduced-products	formalized	GroupApproximation.MFAlgebraMatrixAmplification.isMFAlgebra_cstarMatrix	Moreover, $M_k(B)$ is MF whenever $B$ is.
28dab2ddc5a2	539	HNN extensions with a corona conjugator	proof	lem:reduced-products	attribution	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.reducedProduct_separableSubalgebra_isMF GroupApproximation.ReducedProductMFPermanence.isMFAlgebra_of_injective_reducedProduct	The first assertion follows by diagonalization from the matrix-corona characterization of MF algebras~\cite{BK}, and Korchagin uses it in this form~\cite[Proposition~6]{Korchagin}.
cc882ce8c806	539	HNN extensions with a corona conjugator	proof	lem:reduced-products	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.matrixAmplification_isMF GroupApproximation.MFAlgebraMatrixAmplification.isMFAlgebra_cstarMatrix GroupApproximation.MFAlgebraMatrixAmplification.hasMFEmbedding_cstarMatrix	The second holds because $M_k$ of a norm matrix corona is the norm matrix corona of the dimension sequence multiplied by $k$.
3c3a2b192870	547	HNN extensions with a corona conjugator	lemma	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.manuscriptTensorSynchronization	Let $\Gamma$ be a countable group with a tracial MF realization $(A_1,\rho_1,\tau_1)$, let $Q$ be a countable group with homomorphisms $\beta_n\colon Q\to B_n$ to finite groups such that every $q\ne1$ satisfies $\beta_n(q)\ne1$ for all large $n$, let $S\le\Gamma$, and let $\tau\colon S\to Q$ be a homomorphism.
1de447fdc566	547	HNN extensions with a corona conjugator	lemma	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.manuscriptTensorSynchronization	Suppose that for every $n$ there is a homomorphism $\lambda_n\colon\Gamma\to G_n$ to a finite group with
170ccb3011e2	556	HNN extensions with a corona conjugator	lemma	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.manuscriptTensorSynchronization	Then there are a separable unital MF $C^*$-algebra $A$, a homomorphism $V\colon\Gamma\times Q\to\U(A)$, a tracial state $T$ on $A$ with $T(V(g,q))=0$ for $(g,q)\ne(1,1)$, and a unitary $W\in A$ with $WV(s,1)W^*=V(s,\tau(s))$ for all $s\in S$.
5232f1caee23	556	HNN extensions with a corona conjugator	lemma	lem:tensor-sync	structural	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.manuscriptTensorSynchronization_hnn GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.edgeSubgroupSource GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.edgeSubgroupTarget GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.edgeMulEquiv	Consequently
226614380c73	563	HNN extensions with a corona conjugator	lemma	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.manuscriptTensorSynchronization_hnn GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.manuscriptTensorSynchronization_isOperatorMF	admits a tracial MF realization, and in particular is MF\@.
ee466d71c530	567	HNN extensions with a corona conjugator	proof	lem:tensor-sync	definition	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.pairHom GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.manuscriptTensorSynchronization GroupApproximation.Manuscript.OneSidedMFRadical.TensorSynchronizationAssembly.leftRegularPermutationHom	Let $E_n$ be the image of $(\lambda_n,\beta_n)\colon\Gamma\times Q\to G_n\times B_n$, a finite group of order $k_n$, and let $L_n$ be its left regular representation on $\ell^2(E_n)$.
fceeda5b719f	567	HNN extensions with a corona conjugator	proof	lem:tensor-sync	definition	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.coordTracialState GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.coordRep GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.syncRep GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.syncTrace GroupApproximation.PolarLiftingGeneralCStar.CStarProductCorona GroupApproximation.Manuscript.OneSidedMFRadical.TensorSynchronizationAssembly.isMFAlgebra_cstarMatrix_fintype	Put $B'_n=A_1\otimes M_{k_n}(\C)$, which is MF by Lemma~\ref{lem:reduced-products}, let $E=\prod_nB'_n/\bigoplus_nB'_n$, and define
9091b00ed9a0	577	HNN extensions with a corona conjugator	proof	lem:tensor-sync	definition	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.syncUltrafilter GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.syncUltrafilter_le_cofinite	for a free ultrafilter $\omega$.
d0ec37060e71	577	HNN extensions with a corona conjugator	proof	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.syncRep GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.syncTrace GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.norm_matrixTracialState_le GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.coordTracialState_norm_le GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.norm_tracialState_le GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.coronaTracialState	Each coordinate of $V$ is a homomorphism into a unitary group, so $V$ is a homomorphism, and $T$ is a tracial state on $E$ because $\lvert(\tau_1\otimes\operatorname{tr}_{k_n})(x_n)\rvert\le\opnorm{x_n}$.
ee26bd7c0192	577	HNN extensions with a corona conjugator	proof	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.coordTrace_eventually_zero GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.syncTrace_syncRep_eq_zero GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.coronaTracialState_eq_zero_of_eventually	If $g\ne1$ then $\tau_1(\rho_1(g))=0$, so $T(V(g,q))=0$; if $g=1$ and $q\ne1$ then $\beta_n(q)\ne1$ for all large $n$, the regular representation of a finite group has trace zero off the identity, and again $T(V(1,q))=0$.
21cda3d3b9e4	585	HNN extensions with a corona conjugator	proof	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.pairHom_edgeKer_eq GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.ker_rangeRestrict_comp GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.edgeSource GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.edgeTarget	The two homomorphisms $s\mapsto(\lambda_n(s),1)$ and $s\mapsto(\lambda_n(s),\beta_n\tau(s))$ from $S$ to $E_n$ have the same kernel, namely $\ker(\lambda_n|_S)$, by the hypothesis.
171a2c0fe0d4	585	HNN extensions with a corona conjugator	proof	lem:tensor-sync	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.TensorSynchronizationCore.rangeMulEquivOfKerEq GroupApproximation.Manuscript.OneSidedMFRadical.TensorSynchronizationCore.rangeMulEquivOfKerEq_rangeRestrict	So their images are isomorphic subgroups of $E_n$ of the same order, isomorphic via $(\lambda_n(s),1)\mapsto(\lambda_n(s),\beta_n\tau(s))$.
16e818ceef31	585	HNN extensions with a corona conjugator	proof	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.leftRegularPermutationHom_restrict_conj GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.transversalProdEquiv GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.transversalProdEquiv_mulLeft GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.card_eq_card_mul_card_transversal GroupApproximation.Manuscript.OneSidedMFRadical.TensorSynchronizationCore.exists_leftRegular_conjugator_of_ker_eq GroupApproximation.Manuscript.OneSidedMFRadical.TensorSynchronizationAssembly.exists_finiteProductTensor_conjugator	The restriction of $L_n$ to a subgroup of $E_n$ is unitarily equivalent to the direct sum of as many copies of the left regular representation of that subgroup as it has right cosets, so there is a unitary $W_n\in M_{k_n}(\C)$ with $W_nL_n(\lambda_n(s),1)W_n^*=L_n(\lambda_n(s),\beta_n\tau(s))$ for all $s\in S$.
ff6115d8f3c3	585	HNN extensions with a corona conjugator	proof	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.exists_syncConjugator	Put $W=[(1\otimes W_n)_n]\in E$; then $WV(s,1)W^*=V(s,\tau(s))$ for $s\in S$.
751603845436	585	HNN extensions with a corona conjugator	proof	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.exists_syncRealization GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.groupGeneratedCStar GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.groupGeneratedCStar_separableSpace GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.reducedProduct_separableSubalgebra_isMF	Let $A$ be the $C^*$-algebra generated by $V(\Gamma\times Q)$ and $W$; it is separable and unital, and MF by Lemma~\ref{lem:reduced-products}.
7935f37f021e	585	HNN extensions with a corona conjugator	proof	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.exists_syncRealization GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.RegularRealizationData GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.groupGeneratedTrace	The triple $(A,V,T|_A)$ is a tracial MF realization of $\Gamma\times Q$.
ffee021a2fc0	585	HNN extensions with a corona conjugator	proof	lem:tensor-sync	formalized	GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.cornerProjection GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.isRegularlyRealized_hnn_of_conjugator GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.HNNPermanenceInputs GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.manuscriptTensorSynchronization_hnn GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.cornerComplement_mem_unitary GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.cornerComplement_conjugation GroupApproximation.nonUnitalStarAlgHomUnitaryMap GroupApproximation.Manuscript.MFRecognition.TensorSynchronization.unitaryMapOfStarAlgHom_conj	For the last assertion, apply Theorem~\ref{thm:hnn-permanence} to this realization: for an injective $*$-homomorphism $\iota$ of $A$ into a norm matrix corona with $p=\iota(1)$, the element $\widetilde W=\iota(W)+(1-p)$ is a unitary of the full corona and implements the required covariance on $\iota(A)$.
56d2d1b74f45	607	The reduction		sec:compiler	definition	GroupApproximation.Manuscript.MFRecognition.Sentences.W GroupApproximation.Manuscript.MFRecognition.Sentences.INF GroupApproximation.Manuscript.MFRecognition.Sentences.FIN	Write $W_e$ for the domain of the $e$-th partial computable function and
a27152f1b340	613	The reduction		sec:compiler	formalized	GroupApproximation.Manuscript.MFRecognition.Sentences.INF_pi02Complete_and_FIN_sigma02Complete	The set $\mathrm{INF}$ is $\Pi^0_2$-complete and $\mathrm{FIN}$ is $\Sigma^0_2$-complete~\cite[Chapter~IV]{Soare}.
6292851508a6	613	The reduction		sec:compiler	formalized	GroupApproximation.Manuscript.MFRecognition.Sentences.ComputableFinitePresentationCompilerStatement GroupApproximation.Manuscript.MFRecognition.Sentences.exists_computable_finitePresentation_compiler_sentence	This section constructs a computable map $e\mapsto\widehat R_e$ into finite presentations such that the presented group contains the non-MF group $E$ when $e\in\mathrm{FIN}$ and satisfies the hypotheses of Theorem~\ref{thm:hnn-permanence} when $e\in\mathrm{INF}$.
bcf998ac923d	613	The reduction		sec:compiler	structural		Table~\ref{tab:objects} lists the objects of the construction.
3ad0c96844ec	651	The seed	lemma	lem:seed	formalized	GroupApproximation.PresentationCodes.not_isOperatorMF_negativeCode GroupApproximation.PresentationCodes.negativeCode GroupApproximation.Manuscript.MFRecognition.Switch.seed_not_isOperatorMF	There is a fixed finite presentation $P_-$ whose group $E=G_{P_-}$ is not MF.
