# GENERATED by scripts/sk_sentence_census.py -- do not edit.
# Land rows under metadata/sk-census-rows/ and regenerate with --merge.
# Manuscript simple_kazhdan_sofic_group.tex at commit 22cdba8cb8a062eb4cb974524f6733ccbe1af69f, SHA-256 0930d88f5f13255ec380a1b428c197182f4820addf7a38128f9282ea0b8a2fc5, md5 d41890ab34d9442fc380f4f27993220d
key	line	end	section	env	label	status	decls	sentence
18ac299bc474	276	279	Step~2: the commutator lies in a finite simple group over a tower			formalized	GroupApproximation.Full.SK02.stepTwo_epsilon_ne_zero GroupApproximation.Full.SK02.stepTwo_ringCopy GroupApproximation.SimpleKazhdanSofic.General.epsilon_ne_zero GroupApproximation.SimpleKazhdanSofic.General.epsilonHom GroupApproximation.SimpleKazhdanSofic.General.epsilonHom_single GroupApproximation.SimpleKazhdanSofic.General.epsilonHom_injective GroupApproximation.SimpleKazhdanSofic.General.blockFlatEquiv GroupApproximation.SimpleKazhdanSofic.General.copyGL GroupApproximation.SimpleKazhdanSofic.General.copyGL_injective	As $h\ne I_3$, $V$ is nonempty, so the $\epsilon_{ab}$ span a ring $A_V\cong M_{|B_w|}(\F_2)$ with unit $1_V=\sum_a\epsilon_{aa}$, and $y\mapsto(1-1_V)I_3+y$ embeds $\GL_3(A_V)\cong\GL_d(\F_2)$ in $\GL_3(R)$.
16fd7b95d922	279	282	Step~2: the commutator lies in a finite simple group over a tower			formalized	GroupApproximation.Full.SK02.stepTwo_towerCopy GroupApproximation.SimpleKazhdanSofic.General.copyGL_mem_elementaryGroup GroupApproximation.SimpleKazhdanSofic.General.copyGL_transvection GroupApproximation.FinitaryLinear.elementaryGroup_zmodTwo_eq_top GroupApproximation.elementaryUnit_commutator	Its image $H_V$ lies in $G$, since the transvections $e_{pq}(\epsilon_{ab})$ with $p\ne q$ generate it: the other transvections of $\GL_d(\F_2)$ are commutators of these.
5dfab5c9acb1	284	284	Step~2: the commutator lies in a finite simple group over a tower			structural	GroupApproximation.SimpleKazhdanSofic.General.single_mul_charFn_mul_single_mem	If $a,b\in B_w$ and $f,f'$ are coefficients as above, then
224922eb8e98	285	288	Step~2: the commutator lies in a finite simple group over a tower	display		formalized	GroupApproximation.Full.SK02.stepTwo_mul_charFn_mul_mem GroupApproximation.SimpleKazhdanSofic.General.single_mul_charFn_mul_single_mem	[display] fu_a\,e_V\,f'u_b=f\,e_{aV}\,(f'\circ a^{-1})\,u_{ab} \in\{0,\epsilon_{a,b^{-1}}\},
a5ac663b1706	289	289	Step~2: the commutator lies in a finite simple group over a tower			formalized	GroupApproximation.Full.SK02.stepTwo_mul_charFn_mul_mem GroupApproximation.Full.SK02.stepTwo_epsilonSpan_mul_mem GroupApproximation.SimpleKazhdanSofic.General.single_mul_charFn_mul_single_mem	since $f\circ a$ and $f'$ are constant on $V$.
5b3ad392ecb5	289	292	Step~2: the commutator lies in a finite simple group over a tower			formalized	GroupApproximation.Full.SK02.stepTwo_mul_charFn_mul_mem GroupApproximation.Full.SK02.stepTwo_epsilonSpan_mul_mem GroupApproximation.SimpleKazhdanSofic.General.mul_charFn_mul_mem GroupApproximation.SimpleKazhdanSofic.General.epsilonSpan_mul_mem GroupApproximation.SimpleKazhdanSofic.General.generalCommutatorWitness	The entries of $ghg^{-1}-I_3=g\,e_VE_{ij}\,g^{-1}$ are sums of such products, and $h^{-1}=h=I_3+\epsilon_{ee}E_{ij}$, so $x-I_3=(ghg^{-1}-h)h$ and $x^{-1}-I_3=h(ghg^{-1}-h)$ lie in $M_3(A_V)$.
2b5ba855ed5c	292	294	Step~2: the commutator lies in a finite simple group over a tower			formalized	GroupApproximation.Full.SK02.stepTwo_commutatorWitness GroupApproximation.Full.SK02.stepTwo_towerCopy GroupApproximation.SimpleKazhdanSofic.General.exists_copyGL_eq GroupApproximation.SimpleKazhdanSofic.General.mem_range_epsilonHom_of_mem_epsilonSpan GroupApproximation.ChainRadical.exists_cornerUnitHom_eq	Then $y=1_VI_3+(x-I_3)$ and $y'=1_VI_3+(x^{-1}-I_3)$ satisfy $yy'=y'y=1_VI_3$, so $x=(1-1_V)I_3+y\in H_V$.
ebd3562205bb	294	296	Step~2: the commutator lies in a finite simple group over a tower			formalized	GroupApproximation.Full.SK02.stepTwo_glSimple GroupApproximation.Full.SK02.stepTwo_commutatorWitness GroupApproximation.SimpleKazhdanSofic.General.eq_top_of_generalCommutatorWitness GroupApproximation.FinitaryLinear.isSimpleGroup_units_matrix_zmodTwo GroupApproximation.SimpleKazhdanSofic.det_units_matrix_zmodTwo GroupApproximation.SimpleKazhdanSofic.center_units_matrix_zmodTwo_eq_bot GroupApproximation.SimpleKazhdanSofic.General.epsilon_one_one	As $K\cap H_V$ is a nontrivial normal subgroup of $H_V\cong\GL_d(\F_2)=\PSL_d(\F_2)$, which is simple as $d\ge3$, we get $H_V\subseteq K$, and $e_{pq}(e_V)\in K$ for all $p\ne q$.
fce7dd31894b	299	302	Step~3: $K$ contains every elementary matrix			formalized	GroupApproximation.Full.SK02.stepThree_levelIdeal	The set $J=\{r\in R:e_{pq}(r)\in K\text{ for all }p\ne q\}$ is a two-sided ideal by~\eqref{eq:elementary}, since $e_{pq}(r'r)=[e_{pl}(r'),e_{lq}(r)]$ and $e_{pq}(rr')=[e_{pl}(r),e_{lq}(r')]$ for $l\notin\{p,q\}$.
8269b12fdd2c	302	303	Step~3: $K$ contains every elementary matrix			formalized	GroupApproximation.Full.SK02.stepThree_charFn_smul_mem GroupApproximation.SimpleKazhdanSofic.General.unit_mul_charFn_mul_inv GroupApproximation.SimpleKazhdanSofic.General.one_mem_levelIdeal_of_smul_cover GroupApproximation.Pestov91.SimpleModCentre.levelIdeal GroupApproximation.Pestov91.SimpleModCentre.mem_levelIdeal	It contains $e_V$, so it contains every $e_{\xi V}=u_\xi e_Vu_\xi^{-1}$.
0ff037d08f90	303	305	Step~3: $K$ contains every elementary matrix			formalized	GroupApproximation.Full.SK02.stepThree_finiteCover GroupApproximation.Full.SK02.stepThree_one_mem	By minimality and compactness finitely many of these sets cover $C$, so $1=1-\prod_i(1-e_{\xi_iV})\in J$.
91be68c586d4	305	305	Step~3: $K$ contains every elementary matrix			formalized	GroupApproximation.Full.SK02.stepThree_eq_top_of_one_mem	Then $J=R$ and $K=G$.
fffbd3d9a534	305	305	Step~3: $K$ contains every elementary matrix			formalized	GroupApproximation.Full.SK02.generalSimple GroupApproximation.Full.SK02.stepThree_normalSubgroupEqTop	This proves~(a).
3eaee0a2dc7e	307	309	Step~3: $K$ contains every elementary matrix			attribution	GroupApproximation.Full.SK02.generalSimple	For derived topological full groups, Matui showed by a similar argument that a nontrivial normal subgroup meets a simple union of products of alternating groups on towers~\cite[Lemma~3.4 and Theorem~4.9]{Matui}.
503221e301f6	309	315	Step~3: $K$ contains every elementary matrix			attribution	GroupApproximation.Full.StepanovMatui.printedStepanovRouteSimplicity GroupApproximation.Full.StepanovMatui.isSimpleGroup_elementaryGroup_stepanov GroupApproximation.Full.StepanovMatui.pairDependence_R GroupApproximation.Full.StepanovMatui.isSimpleRing_R GroupApproximation.Full.StepanovMatui.printedSimplicityStatement_stepanov	For the ring $\LC(X,\F_2)\rtimes_T\Z$ of Theorem~\ref{thm:main}, simplicity also follows from Stepanov's theorem on the normal structure of $\GL_n$~\cite[Theorem~4.4]{Stepanov}: this ring is simple~\cite[Corollary~4.6]{ClarkEdie}, and for any $p,q$ in it there are $r,r'$, not both $0$, with $pr+qr'=0$, by a dimension count on a tower over one small cylinder.
5403018563ea	318	321	Finite simple models			definition	GroupApproximation.Full.SK04.lift_surjective_of_closure GroupApproximation.Full.SK04.elementaryLetterMarking GroupApproximation.SimpleKazhdanSofic.piLetters GroupApproximation.SimpleKazhdanSofic.rhoLetters	Let $\mathcal A$ be the free algebra over $\F_2$ on letters $\tau_s$, $s\in S$, and let $\pi\colon\mathcal A\to R$ and $\rho_k\colon\mathcal A\to M_{N_k}(\F_2)$ be the ring homomorphisms with $\pi(\tau_s)=s$ and $\rho_k(\tau_s)=\varphi_k(s)$.
98c0dc44dff3	321	322	Finite simple models			formalized	GroupApproximation.Full.SK04.lift_surjective_of_closure	Both are onto, so $G$ and $\EL_3(M_{N_k}(\F_2))$ are quotients of $\EL_3(\mathcal A)$.
aae3dce58326	322	325	Finite simple models			formalized	GroupApproximation.Full.SK04.coe_elementaryBlockEquivSL_apply GroupApproximation.Full.SK04.isSimpleGroup_sl	Here $\EL_3(M_{N_k}(\F_2))=\SL_{3N_k}(\F_2)$, as transvections generate $\SL_{3N_k}(\F_2)$, and each transvection inside one block is a commutator of transvections between blocks.
fe0b43aae359	325	327	Finite simple models			formalized	GroupApproximation.Full.SK04.closure_range_elementaryLetterMarking GroupApproximation.Full.SK04.isMarkedLimit_slMarking	The group $\EL_3(\mathcal A)$ is generated by the $e_{ij}(1)$ and $e_{ij}(\tau_s)$, and in both quotients $e_{ij}(1)$ and $e_{ij}(\tau_s)$ with $s=1$ have the same image.
dc18fb5cd4e3	327	331	Finite simple models			formalized	GroupApproximation.Full.SK04.eventually_lift_eq_one	A word of length $\lambda$ or less in the $e_{ij}(\tau_s)$ has entries of degree at most $\lambda$ in $\mathcal A$, and $\varphi_k\circ\pi=\rho_k$ on the finitely many such entries for large $k$, where $\varphi_k(0)=0$ by additivity.
a339b883c9d3	331	332	Finite simple models			formalized	GroupApproximation.Full.SK04.eventually_lift_eq_one GroupApproximation.Full.SK04.eventually_entries_lift GroupApproximation.SimpleKazhdanSofic.eventually_mapMatrix_eq_one GroupApproximation.SimpleKazhdanSofic.isMarkedLimit_of_matricial	So a word that is trivial in $G$ is trivial in $\SL_{3N_k}(\F_2)$ for large $k$.
91cdce0b6806	332	333	Finite simple models			structural		Conversely, let $w$ be a word that is nontrivial in $G$.
7c94ad64771a	333	334	Finite simple models			formalized	GroupApproximation.Full.SK04.eventually_lift_ne_one	As $G$ is simple, $e_{12}(1)$ is a product of conjugates of $w$ and $w^{-1}$ in $G$.
0b0cbb3733fe	334	336	Finite simple models			formalized	GroupApproximation.Full.SK04.eventually_lift_ne_one GroupApproximation.Full.SK04.isMarkedLimit_slMarking	This relation holds in $\SL_{3N_k}(\F_2)$ for large $k$, where $e_{12}(1)$ maps to the transvection $e_{12}(I)\ne I$, so $w$ is nontrivial in $\SL_{3N_k}(\F_2)$ for large $k$.
10c9c86a2224	336	338	Finite simple models			formalized	GroupApproximation.Full.SK04.isMarkedLimit_slMarking GroupApproximation.Full.SK04.tendsto_card_of_isMarkedLimit	Therefore these marked finite simple groups converge to $G$, so $G$ is LEF, and $N_k\to\infty$ because $G$ is infinite.
8624ac81bcce	338	342	Finite simple models			formalized	GroupApproximation.Full.SK04.isExpanderFamily_of_hasKazhdanPropertyT_images GroupApproximation.Full.SK04.isExpanderFamily_slMarking	Since $\EL_3(\mathcal A)$ has property~\textup{(T)}~\cite[Theorem~1.1]{EJZ}, the Cayley graphs of its finite quotients with respect to the images of its generators form a family of expanders~\cite{Margulis,Kassabov}, so $G$ is an expander limit of the $\SL_{3N_k}(\F_2)$.
e1648bdded2a	342	342	Finite simple models			structural		This proves~(b).\qed
c4a3d9e06c2b	345	345	Brown's formulation			structural	GroupApproximation.Full.SK06.brownFormulation_general	Let $G$ be a group as in Theorem~\ref{thm:general}\textup{(b)}.
97c23b19a1af	345	348	Brown's formulation			formalized	GroupApproximation.Full.SK06.brownFormulation_general GroupApproximation.Full.SK06.exists_groupVonNeumann_embedding GroupApproximation.Full.SK01.printedIsSofic_iff GroupApproximation.Full.SK01.printedIsHyperlinear_of_isSofic	It is LEF, so it is sofic~\cite[Example~4.5]{Pestov} and hyperlinear~\cite[Theorem~2]{ElekSzabo}, and $L(G)$ embeds in $\mathcal R^\omega$~\cite{Kirchberg,Radulescu},~\cite[Proposition~7.1]{Ozawa}.
f43470fad63f	349	350	Brown's formulation			formalized	GroupApproximation.Full.SK06.brownFormulation_general GroupApproximation.Full.SK06.isBrownROmegaForm GroupApproximation.Full.SK06.printedBrownFactors	As $G$ is infinite and simple, its nontrivial conjugacy classes are infinite, so $L(G)$ is a $\mathrm{II}_1$ factor.
5b15f5d8faae	350	355	Brown's formulation			formalized	GroupApproximation.Full.SK06.brownFormulation_general GroupApproximation.Full.SK06.IsBrownROmegaForm GroupApproximation.Full.SK06.printedBrownFactors GroupApproximation.Full.SK06.exists_tensorHyperfinite_embedding	Then $G$ lies in the unitary group of the McDuff factor $L(G)\mathbin{\bar\otimes}\mathcal R$~\cite{McDuff}, which embeds in $\mathcal R^\omega\mathbin{\bar\otimes}\mathcal R\subseteq(\mathcal R\mathbin{\bar\otimes}\mathcal R)^\omega\cong\mathcal R^\omega$, as in Brown's question.
879174153d4e	359	360	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.covariance GroupApproximation.ClopenCrossedProduct.unit_mul_coeff_mul_inv GroupApproximation.SimpleKazhdanSofic.shiftMulAction GroupApproximation.SimpleKazhdanSofic.shift_smul_apply GroupApproximation.SimpleKazhdanSofic.ringEquiv	Let $\Z$ act on $X$ by powers of $T$, where $(Tx)_t=x_{t+1}$, and write $u=u_1$, so $ufu^{-1}=f\circ T^{-1}$.
4d2e3277d31f	360	362	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.perfectSpace_subshift GroupApproximation.Full.SK05.subshiftHomeo_zpow_apply_ne_self GroupApproximation.Full.SK05.isCantorSpace_subshift GroupApproximation.SimpleKazhdanSofic.perfectSpace_carrier GroupApproximation.SimpleKazhdanSofic.zpow_apply_ne_self GroupApproximation.SimpleKazhdanSofic.isTopologicallyFree_shift GroupApproximation.SimpleKazhdanSofic.compactSpace_carrier GroupApproximation.SimpleKazhdanSofic.IsTopologicallyFreeAction GroupApproximation.ClopenCrossedProduct.unit_mul_coeff_mul_inv	Minimality and infiniteness imply that $X$ has no isolated points and $T$ has no periodic points, so $X$ is a Cantor set and the action is topologically free.
0fd8cf7d1eed	362	367	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.subring_closure_printedGenerators_eq_top GroupApproximation.Full.SK05.unit_zpow_mul_letterIndicator_mul_inv GroupApproximation.Full.SK05.prod_coordIndicator_apply	The ring $R=\LC(X,\F_2)\rtimes_T\Z$ is generated by $S=\{1,u,u^{-1}\}\cup\{e_a:a\in A\}$, where $e_a=e_{\{x:x_0=a\}}$, since products of the translates $u^je_au^{-j}$ are the indicators of the cylinders, the sets of points with a given word at given coordinates, which span $\LC(X,\F_2)$.
a6fad3df8db8	369	369	Proof of Theorem~\ref{thm:main}		sec:main	structural	GroupApproximation.Full.SK05.printedMainProofOpening GroupApproximation.SimpleKazhdanSofic.exists_occurrences_of_mem	Fix $x\in X$ and $\ell\ge0$.
2ffe206d32dd	369	371	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.forwardOrbit_dense GroupApproximation.Full.SK05.exists_recurrence_segment GroupApproximation.SimpleKazhdanSofic.subset_closure_forwardOrbit_of_minimal GroupApproximation.SimpleKazhdanSofic.exists_nat_word_eq_of_minimal	By minimality the forward orbit of $x$ is dense, so every word of $X$ occurs in $x_{[0,\infty)}$, and $x_{[-\ell,\ell]}$ recurs at arbitrarily large positions.
63b955601626	371	373	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.exists_recurrence_segment	So there is $m$ with $x_{[m-\ell,m+\ell]}=x_{[-\ell,\ell]}$ such that every word of length $2\ell+1$ of $X$ occurs in $x_{[0,m)}$.
e0aae9c0b4eb	373	374	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.exists_periodic_sameWords_carrier GroupApproximation.SimpleKazhdanSofic.periodicExt	The $m$-periodic sequence $y_\ell$ that agrees with $x$ on $[0,m)$ then agrees with $x$ on $[-\ell,m+\ell]$.
72e70d46a29f	375	377	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.exists_periodic_sameWords_carrier	Every window of length $2\ell+1$ of $y_\ell$ is a translate of one centered in $[0,m)$, so $y_\ell$ has the same words of length $2\ell+1$ as $X$.
c1b8b83f890d	377	378	Proof of Theorem~\ref{thm:main}		sec:main	definition	GroupApproximation.Full.SK05.rest_leastPeriod GroupApproximation.Full.SK05.rest_shiftMatrix_mulVec_single GroupApproximation.SimpleKazhdanSofic.leastPeriod GroupApproximation.Pestov91.shiftMatrix GroupApproximation.Pestov91.shiftMatrix_apply	Let $N_\ell$ be its least period, and on $\F_2^{\Z/N_\ell\Z}$ let $P\delta_t=\delta_{t+1}$.
a62656a98556	378	381	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.rest_diagonal_mulVec_single GroupApproximation.Full.SK05.rest_cutoffModel_eq_sum GroupApproximation.SimpleKazhdanSofic.exists_asymptoticModels GroupApproximation.SimpleKazhdanSofic.AsymptoticModels GroupApproximation.WordGraph.exists_radius	For $f$ depending only on coordinates in $[-\ell,\ell]$ let $D_\ell(f)\delta_t=f(T^ty_\ell)\delta_t$, where $f(T^ty_\ell)$ is the value of $f$ at any point of $X$ that agrees with $T^ty_\ell$ on $[-\ell,\ell]$.
fca8bece2919	381	383	Proof of Theorem~\ref{thm:main}		sec:main	definition	GroupApproximation.Full.SK05.rest_cutoffModel_eq_sum GroupApproximation.Full.SK05.rest_cutoffModel_of_not GroupApproximation.SimpleKazhdanSofic.cutoffModel GroupApproximation.SimpleKazhdanSofic.cutoffModel_eq_of GroupApproximation.SimpleKazhdanSofic.DependsOnWindow	Put $\varphi_\ell(\sum_jf_ju^j)=\sum_jD_\ell(f_j)P^j$ when every $f_j$ is of this kind, and $\varphi_\ell=0$ otherwise.
eaea133373a7	383	388	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.rest_conj_diagonal GroupApproximation.Full.SK05.rest_models	Since $PD_\ell(f)P^{-1}=D_\ell(f\circ T^{-1})$ whenever $f$ depends only on coordinates in $[-\ell+1,\ell-1]$, for fixed $r,r'\in R$ the identities $\varphi_\ell(r+r')=\varphi_\ell(r)+\varphi_\ell(r')$ and $\varphi_\ell(rr')=\varphi_\ell(r)\varphi_\ell(r')$ hold for large $\ell$, and $\varphi_\ell(1)=I$.
769f446cc3f5	388	390	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.rest_matrixUnits GroupApproximation.SimpleKazhdanSofic.translates_distinct_of_leastPeriod GroupApproximation.SimpleKazhdanSofic.single_self_mem_closure GroupApproximation.SimpleKazhdanSofic.single_mem_closure GroupApproximation.SimpleKazhdanSofic.shiftMatrix_mul_diagonal_mul_shiftMatrix_neg	The shifts $T^ty_\ell$, $0\le t<N_\ell$, are distinct, so products of the $P^iD_\ell(e_a)P^{-i}$ give every diagonal matrix unit, and with $P$ every matrix unit.
150f8a07cf1f	390	391	Proof of Theorem~\ref{thm:main}		sec:main	formalized	GroupApproximation.Full.SK05.rest_theoremGeneralApplies GroupApproximation.Full.SK05.printedMainProofRest	Therefore $\varphi_\ell(S)$ generates $M_{N_\ell}(\F_2)$, and Theorem~\ref{thm:general} applies.\qed
0f50f8a77012	394	396	Sharpness over $\Z$			formalized	GroupApproximation.Full.SK07.simpleKazhdanIffMinimalSubshift	For a homeomorphism $T$ of a Cantor set $X$, the group $\EL_3(\LC(X,\F_2)\rtimes_T\Z)$ is simple and Kazhdan if and only if $(X,T)$ is conjugate to a minimal subshift.
4f364612bc6c	396	397	Sharpness over $\Z$			formalized	GroupApproximation.Full.SK07.simpleKazhdan_of_conj_minimalSubshift	One direction is Theorem~\ref{thm:main}.
97d4813d2d34	397	400	Sharpness over $\Z$			formalized	GroupApproximation.Full.SK07.kazhdanEntriesGenerateRing_sentence GroupApproximation.Full.SK07.subring_closure_entries_eq_top	Conversely, a Kazhdan group is finitely generated~\cite[Theorem~1.3.1]{BHV}, and the entries of finitely many generators and their inverses generate the ring, as $e_{12}(r)$ has the entry $r$.
0475e15cae3f	400	402	Sharpness over $\Z$			formalized	GroupApproximation.Full.SK07.itineraryConjugacy_sentence GroupApproximation.Full.SK07.exists_subshift_conj_of_fg GroupApproximation.Full.SK07.isMinimal_of_conj	So the ring is generated by finitely many $\sum_jf_ju^j$, the translates of these $f_j$ generate the clopen sets, and the itinerary map to the atoms they generate is a conjugacy onto a subshift.
21987895ad32	402	406	Sharpness over $\Z$			formalized	GroupApproximation.Full.SK07.restrictionNotSimple_sentence GroupApproximation.Full.SK07.restrict_surjective GroupApproximation.Full.SK07.not_isSimpleGroup_of_invariant	If a nonempty proper closed set $Y$ is invariant, restriction maps the group onto $\EL_3(\LC(Y,\F_2)\rtimes_T\Z)$ with a kernel that contains $e_{12}(e_U)$ for a nonempty clopen set $U\subseteq X\setminus Y$ but not $e_{12}(1)$, so the group is not simple.
edafe3b4f6ae	409	410	An example			definition	GroupApproximation.Full.SK08.fibonacciSubshift	Let $X$ be the Fibonacci subshift $X_{(3-\sqrt5)/2}$ of Corollary~\ref{cor:wp}.
6a7d80148886	410	411	An example			formalized	GroupApproximation.Full.SK08.fibonacciWordsLengthThree	Its words of length~$3$ are $001$, $010$, $100$ and $101$.
6ba1d861e3e3	411	412	An example			formalized	GroupApproximation.Full.SK08.fibonacciPeriodicWords GroupApproximation.Full.SK08.five_le_of_periodic_words GroupApproximation.Full.SK08.fibonacciY	These are also the words of length~$3$ of the $5$-periodic sequence $y$ with $y_{[0,5)}=01001$, and no smaller period is possible.
c7a82dda7b3a	413	414	An example			formalized	GroupApproximation.Full.SK08.fibonacciModelSetup GroupApproximation.Full.SK08.fibonacciModel_letter_false	With $\ell=1$ and $y$ in place of $y_\ell$ we get $N=5$ and the model of Figure~\ref{fig:models}(a): $\varphi(e_0)=I-\varphi(e_1)$ and
2bbbe17ed1de	415	432	An example	display		formalized	GroupApproximation.Full.SK08.fibonacciDisplay GroupApproximation.Full.SK08.displayedP GroupApproximation.Full.SK08.displayedD	[display] \varphi(u)=P= \begin{pmatrix} \cdot&\cdot&\cdot&\cdot&1\\ 1&\cdot&\cdot&\cdot&\cdot\\ \cdot&1&\cdot&\cdot&\cdot\\ \cdot&\cdot&1&\cdot&\cdot\\ \cdot&\cdot&\cdot&1&\cdot \end{pmatrix},\qquad \varphi(e_1)=D_1(e_1)= \begin{pmatrix} \cdot&\cdot&\cdot&\cdot&\cdot\\ \cdot&1&\cdot&\cdot&\cdot\\ \cdot&\cdot&\cdot&\cdot&\cdot\\ \cdot&\cdot&\cdot&\cdot&\cdot\\ \cdot&\cdot&\cdot&\cdot&1 \end{pmatrix},
ca45d68515dd	433	433	An example			structural		with rows and columns indexed by $t=0,\dots,4$ and zeros shown as dots.
8791c07bc14f	434	435	An example			formalized	GroupApproximation.Full.SK08.fibonacciWindowsEqual	The windows of $y$ centered at $1$ and at $4$ are both $010$, so every $D_1(f)$ has equal entries at these positions.
e1ab388c37b7	435	437	An example			formalized	GroupApproximation.Full.SK08.fibonacciConjugateE44	But $P^3D_1(e_1)P^{-3}$ is diagonal with entry $y_{t-3}$ at $t$, so $D_1(e_1)\,P^3D_1(e_1)P^{-3}=E_{44}$.
585d3c88eb8a	437	438	An example			formalized	GroupApproximation.Full.SK08.fibonacciMatrixUnits GroupApproximation.Full.SK08.fibonacciModelGeneratesMatrixRing	Then $P^{t-4}E_{44}P^{4-t}=E_{tt}$ and $P^{t'-t}E_{tt}=E_{t't}$ give every matrix unit.
3c6fe3cf8fbe	438	440	An example			formalized	GroupApproximation.Full.SK08.fibonacciGeneratesSL15 GroupApproximation.Full.SK08.fibonacciGeneratesMatrices GroupApproximation.Full.SK08.fibonacciSL15	So $\varphi(S)$ generates $M_5(\F_2)$, and the $e_{ij}(\varphi(s))$ with $s\in S$ generate $\SL_{15}(\F_2)$, as in Section~\ref{sec:proof}.
83394521b2d5	444	445	LEF groups		sec:lef	attribution	GroupApproximation.Full.SKRoot.sec_lef_route	Kionke and Schesler asked which groups embed in finitely generated simple amenable groups~\cite{KionkeSchesler}.
b67f4e9ce83a	445	447	LEF groups		sec:lef	attribution	GroupApproximation.Full.SKRoot.sec_lef_route GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_lefIffSubgroupOfExpanderLimitHost	Corollary~\ref{cor:lef} answers the analogous question for simple Kazhdan groups that are limits of finite simple groups.
9fe4e2896405	447	451	LEF groups		sec:lef	attribution	GroupApproximation.Full.SK12.corLef_solvableWordProblemIffSubgroupOfHost GroupApproximation.Full.SK12.corLef_lefSolvableWordProblemIffSubgroupOfHost GroupApproximation.Full.SKRoot.sec_lef_route	Its last statement is the analogue for LEF groups of the theorem of Boone and Higman that a finitely generated group has solvable word problem if and only if it embeds in a simple subgroup of a finitely presented group~\cite{BooneHigman}, in Thompson's form, where the simple group is finitely generated and has solvable word problem~\cite{Thompson80}.
3597b9cfdaff	454	456	LEF groups	corollary	cor:lef	formalized	GroupApproximation.Full.SK12.corLef_lefIffSubgroupOfHost GroupApproximation.Full.SKRoot.cor_lef GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_lefIffSubgroupOfExpanderLimitHost GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.IsExpanderLimitHost GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.IsNeighborExpanderFamily	A finitely generated group is LEF if and only if it is a subgroup of an infinite, finitely generated, simple Kazhdan group that is an expander limit of finite simple groups $\SL_N(\F_2)$.
35ac998d56f1	456	458	LEF groups	corollary	cor:lef	formalized	GroupApproximation.Full.SK12.corLef_hostWithSameTuringDegree GroupApproximation.Full.SK11.halflineA GroupApproximation.Full.SK11.halflineB GroupApproximation.Full.SKRoot.cor_lef GroupApproximation.SimpleKazhdanSofic.LamplighterWP.manuscriptSentence_lefHostWordProblemAbove GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_lefHostWordProblemAbove	For every finitely generated LEF group $\Gamma$ there is such a group containing $\Gamma$ whose word problem has the Turing degree of the word problem of $\Gamma$.
dc9c8bfa9ef7	458	460	LEF groups	corollary	cor:lef	formalized	GroupApproximation.Full.SK12.corLef_solvableWordProblemIffSubgroupOfHost GroupApproximation.Full.SK12.corLef_lefSolvableWordProblemIffSubgroupOfHost GroupApproximation.Full.SK11.lamplighterHostSolvableWP GroupApproximation.Full.SKRoot.cor_lef GroupApproximation.SimpleKazhdanSofic.LamplighterWP.manuscriptSentence_solvableWordProblem_of_subgroupOfSolvableHost GroupApproximation.SimpleKazhdanSofic.LamplighterWP.hostProof GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_solvableWordProblem_of_subgroupOfSolvableHost	So $\Gamma$ has solvable word problem if and only if it is a subgroup of such a group with solvable word problem.
cc439ae277d4	464	464	LEF groups	corollary	cor:host	formalized	GroupApproximation.Full.SK12.corHost_countableLEFSubgroupOfHost GroupApproximation.Full.SKRoot.cor_host GroupApproximation.SimpleKazhdanSofic.PrintedCountableLEFHost GroupApproximation.SimpleKazhdanSofic.printedCountableLEFHost GroupApproximation.SimpleKazhdanSofic.lefUltraproductEmbeddingStatement GroupApproximation.SimpleKazhdanSofic.lefLamplighterStatement	Every countable LEF group is a subgroup of such a group.
f375789b732f	464	466	LEF groups	corollary	cor:host	formalized	GroupApproximation.Full.SK12.corHost_familyEmbedsIffLEFCountableClasses GroupApproximation.Full.SKRoot.cor_host GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_familyEmbedsIffLEFCountableClasses	The members of a set of finitely generated groups embed in a single such group if and only if they are LEF and represent countably many isomorphism classes.
